"package","version","hash","analysis"
"@anchan828/typeorm-decorators","0.6.3","e2057ddfea7780f6a34a28aa16b9385d","not triaged"
"@anchan828/typeorm-history","0.6.2","9af0064d1d671c50ab0734dd58376ee4","not triaged"
"@anchan828/typeorm-history","0.6.3","e1a64b9fece763439341754dee831f9b","not triaged"
"@anchan828/typeorm-transformers","0.6.2","935161e39473eddb120332d6c33ebfc2","not triaged"
"@anchan828/typeorm-transformers","0.6.3","c0723747517c49da20f1d150be312a3b","not triaged"
"@angular-ru/common","15.307.0","02ed9489f223842b9cc8a16ba01245ad","not triaged"
"@angular-ru/common","15.306.0","ae5d58bbcb75628ec6c84b0716dab222","not triaged"
"@angular-ru/dev-dependencies","12.2.7","fe43bb439397920e92cea1f39451a625","not triaged"
"@angular-ru/eslint-config-enterprise","12.3.0","b1ba7c3a7ed3eacf8ac7714c8d7896b7","not triaged"
"@angular-ru/ng-table-builder","15.308.0","7e88e74b6d61ee0c94ad5d0679edd8f3","not triaged"
"@angular-ru/ng-table-builder","15.309.0","93933446577c880e2acd38d5e82d9fc5","not triaged"
"@antonio-santos/exbanking","0.0.0","793dc35f730795228b25a66321e98f00","not triaged"
"@aomao/plugin-file","2.2.6","766c8ab58625f41b35e94ba933cb90af","not triaged"
"@aomao/plugin-fontfamily","1.1.6","79206b6ce1f962708454538e2154f95b","not triaged"
"@aomao/plugin-line-height","1.1.6","396ca1e48a02b1eff39ea9697cea54bc","not triaged"
"@aomao/plugin-link-vue","2.3.6","1c134fe0032dbe46ea0c91d9fce1396e","not triaged"
"@aomao/plugin-math","2.2.6","02a01e103cdda70a60a882ce97a12274","not triaged"
"@aomao/plugin-mention","1.1.7","8bb735a0ec4844373c8239b5367d60db","not triaged"
"@aomao/plugin-status","1.1.6","c6168d4b8f0bacc41a0801b878d45130","not triaged"
"@aomao/plugin-table","2.3.7","35fffd42e6c087ecd76e35c2a6f69142","not triaged"
"@aomao/plugin-video","2.2.6","49e559e9bd30b1f5a82823b4576647b6","not triaged"
"@aomao/toolbar","2.3.6","1ff672ae776e323c33de6ee0bc05ab9a","not triaged"
"@aomao/toolbar-vue","2.3.6","9f642cd8756429db10e12e0c2978f5c4","not triaged"
"@apollo-elements/components","2.0.0-next.10","39527ec57ed2639d3ce863e81db10777","not triaged"
"@apollo-elements/create","2.0.0-next.6","27512ace229bcc262acbadd779dbe294","not triaged"
"@arahiko-ayami/spotify","0.4.1","4b49c6847d508d82810f33f83f2ff607","not triaged"
"@arahiko-ayami/spotify","0.4.2","e24e971e91124313b3f6876813e3ad04","not triaged"
"@arctext/react","1.0.0","9ce83113e8fc00f5caf2233409eae8a5","not triaged"
"@arctrade/relay","1.0.266","0b49b0ecc1293b1146dc1897b9e4f89f","not triaged"
"@arctrade/relay","1.0.267","8f34db24d605cdbc6a0f2494ff926c26","not triaged"
"@arelive/stalkee","1.1.0","0e74c754a801373f74dc81d28185b623","not triaged"
"@ark7/model-mongoose","1.0.95","5a27e129efe88bbcac560e10cd4b932c","not triaged"
"@ark7/model-mongoose","1.0.94","9839d5d415b9e125108da228faa16cc3","not triaged"
"@artisnull/gin","0.0.3","5fb93b33879bdc11564da430ad7c4b3d","not triaged"
"@artisnull/react-gin","0.0.3","ab946a3e868b678a92d2cdb416b0b8a6","not triaged"
"@artisnull/react-gin","0.0.4","f5fb4c4e21a5238b295f22cccc4cbefa","not triaged"
"@aspecto/opentelemetry","0.0.0-2021-07-14--11-03","269a5de60ff46b6d3ae15c94b6f8f239","not triaged"
"@aspecto/opentelemetry","0.0.0-2021-08-01--13-11","6e377518c117d064705bd147f6221455","not triaged"
"@aspecto/opentelemetry","0.0.124","b592ede0bf14590f51a2eb1b828d395d","not triaged"
"@aspecto/opentelemetry-base","0.0.124","1bda7a44edee34f7e938e211c6e62646","not triaged"
"@aspecto/opentelemetry-base","0.0.123","70324ceeb861906ef1327fff3b30217d","not triaged"
"@aspecto/opentelemetry-exporter-live","0.0.0-2021-08-01--13-11","01f45dd86bb87f26c2753eea2599b4a0","not triaged"
"@aspecto/opentelemetry-exporter-live","0.0.124","6acf16c58ddc49dd82a4f1bd741c95c2","not triaged"
"@aspecto/opentelemetry-exporter-live","0.0.0-2021-07-07--15-00","89abeb4601ad948efd9eaec235312a3f","not triaged"
"@aspecto/opentelemetry-instrumentation-mongodb","0.0.0-2021-08-01--13-11","880bc2659b57447a9f22fd2703b7655d","not triaged"
"@aspecto/opentelemetry-instrumentation-mongodb","0.0.0-2021-07-07--15-00","d3a3e7786804955fa0874beb7af42bcc","not triaged"
"@aspecto/opentelemetry-instrumentation-mongodb","0.0.124","fca041cd81d787a67143912f40cedf34","not triaged"
"@asurraa/sura-ui-table","3.0.2","1ecff2aafc6f66deef2620a68291d366","not triaged"
"@async-abstraction/tape","8.0.0","4e41c3fabfe6fcd5705e6a48f25f48f0","not triaged"
"@async-abstraction/tape","7.0.0","80c24daf242010500e0349256b37c788","not triaged"
"@atomist/automation-client","2.2.2-branch-atomist-npm-update-main.14","74d7a52775135d288d717204274f11a5","not triaged"
"@auctionhut/common","1.0.10","201efa30a02ca0bba509ce284a9107db","not triaged"
"@auctionhut/common","1.0.9","5da589e4d33fa9b766a3ead965c2ec31","not triaged"
"@aurelia-mdc-web/all","6.2.7-au2","5ef3e5327920141201e11b534bac5df6","not triaged"
"@aurelia-mdc-web/all","6.2.3","fea3cd755de1deecdef287ccd14069e4","not triaged"
"@aurelia-mdc-web/base","6.2.7-au2","404c7eb50fc46f4162b093843eeb402c","not triaged"
"@aurelia-mdc-web/base","6.2.3","dbf1e6fce4181eb5b18c3454423ddca8","not triaged"
"@aurelia-mdc-web/button","6.2.3","b3171303a2817c4a9563e430f59a86f8","not triaged"
"@aurelia-mdc-web/button","6.2.7-au2","e26d3591b84bb075e32d0e906ce0bcb7","not triaged"
"@aurelia-mdc-web/card","6.2.7-au2","75cc5ef9d2e4b1da7fe741839ff25f99","not triaged"
"@aurelia-mdc-web/card","6.2.3","a681662e915bdf973831e28162685fe6","not triaged"
"@aurelia-mdc-web/checkbox","6.2.7-au2","01a803af968bf36f3c04e4309fcca39a","not triaged"
"@aurelia-mdc-web/checkbox","6.2.3","d8c26b1886096d2b0b2c7b2de9126b7f","not triaged"
"@aurelia-mdc-web/chips","6.2.7-au2","6e048115f828967ca1f29411c71590e6","not triaged"
"@aurelia-mdc-web/chips","6.2.3","ca0f24d94eacb3a067621f1f02576a77","not triaged"
"@aurelia-mdc-web/circular-progress","6.2.7-au2","5e0b03dd3a33981e7bbb3d407c496b00","not triaged"
"@aurelia-mdc-web/circular-progress","6.2.3","a621b77dcebae809bef9e1185931c336","not triaged"
"@aurelia-mdc-web/data-table","6.2.3","72823a191f9ceb1a8bd3275c2bfa3046","not triaged"
"@aurelia-mdc-web/data-table","6.2.7-au2","80609928726070e7034c399a87705980","not triaged"
"@aurelia-mdc-web/dialog","6.2.3","9fa4f29188fe3c3502bc1a2c1f1e3076","not triaged"
"@aurelia-mdc-web/dialog","6.2.7-au2","fbe982a0bfbbd102be06b1404347e7d4","not triaged"
"@aurelia-mdc-web/drawer","6.2.3","6eecaec8817751f332600df05b7cdf7d","not triaged"
"@aurelia-mdc-web/drawer","6.2.7-au2","a057b7b79af8a950e4285caf362ff76e","not triaged"
"@aurelia-mdc-web/elevation","6.2.7-au2","75291d15322ca741b4f4bb1c9a32bc48","not triaged"
"@aurelia-mdc-web/elevation","6.2.3","8a95a1c8bb09761942e8e69f3b897b9d","not triaged"
"@aurelia-mdc-web/expandable","6.2.3","1091e35ce4d13fe40bb79f5ef3c6bfbf","not triaged"
"@aurelia-mdc-web/expandable","6.2.7-au2","50c9a8bd502ac7a0805d9900ef8a06a3","not triaged"
"@aurelia-mdc-web/fab","6.2.3","c6fbb8461f43531ac5119925f773ed11","not triaged"
"@aurelia-mdc-web/fab","6.2.7-au2","f5fac66286dfcc3ec8549c8413645244","not triaged"
"@aurelia-mdc-web/floating-label","6.2.3","7c69ba863c19c167dfdce9f775f17d0b","not triaged"
"@aurelia-mdc-web/floating-label","6.2.7-au2","a71941fbae5c08db79933ba1706f5135","not triaged"
"@aurelia-mdc-web/form-field","6.2.7-au2","280ffe59c9efe90e9710c0f06faea44f","not triaged"
"@aurelia-mdc-web/form-field","6.2.3","6058e28c3c0004aa86ee77ec3f421dee","not triaged"
"@aurelia-mdc-web/icon","6.2.7-au2","5dc0124dcfb736f3467e8375b6ac7241","not triaged"
"@aurelia-mdc-web/icon","6.2.3","72d43d5b3e92288a9694b7809b0fed43","not triaged"
"@aurelia-mdc-web/icon-button","6.2.3","723f06c3cff39694c7714c4fa9a0b927","not triaged"
"@aurelia-mdc-web/icon-button","6.2.7-au2","f3dde75451b3c55c65f70f09032995de","not triaged"
"@aurelia-mdc-web/image-list","6.2.7-au2","b23724314a6021a3881a92b4d38cc1dd","not triaged"
"@aurelia-mdc-web/image-list","6.2.3","d28d0420afba05291266e2465fcca34a","not triaged"
"@aurelia-mdc-web/layout-grid","6.2.7-au2","a2272167e7319086e80979ee271cfcee","not triaged"
"@aurelia-mdc-web/layout-grid","6.2.3","fe3c467b48ba3ad01311dd714f0e9610","not triaged"
"@aurelia-mdc-web/line-ripple","6.2.3","8eaa13e447ba900912826e8a2e17bdcc","not triaged"
"@aurelia-mdc-web/line-ripple","6.2.7-au2","f81fcc5eb571f91a38ddd068b986c551","not triaged"
"@aurelia-mdc-web/linear-progress","6.2.7-au2","21498f63ffd0f01dde094fdf0e29fcd3","not triaged"
"@aurelia-mdc-web/linear-progress","6.2.3","c2cde327d8c1091dc1eba7b6b313023b","not triaged"
"@aurelia-mdc-web/list","6.2.3","19b599275b88027b2d3eebc0f28f77ec","not triaged"
"@aurelia-mdc-web/list","6.2.7-au2","7c58072de54ac5d17599294dcf0062d1","not triaged"
"@aurelia-mdc-web/lookup","6.2.7-au2","37dae40c6cc49edfa88515b088bb0117","not triaged"
"@aurelia-mdc-web/lookup","6.2.3","a62f3451750a422035a861b8b1bc0db7","not triaged"
"@aurelia-mdc-web/menu","6.2.7-au2","94c0afa5dac1b45a2c9977e00b26a67e","not triaged"
"@aurelia-mdc-web/menu","6.2.3","a2fee1a96f456e06431cb72daae2c091","not triaged"
"@aurelia-mdc-web/menu-surface","6.2.7-au2","647323b8ea085fb8a4b1d894754d31b8","not triaged"
"@aurelia-mdc-web/menu-surface","6.2.3","d74059121f06c1ddf3a78f59bdd8c859","not triaged"
"@aurelia-mdc-web/notched-outline","6.2.7-au2","28b74d70dd9b27b122bde73e87675c19","not triaged"
"@aurelia-mdc-web/notched-outline","6.2.3","b6cf7c6e343812810538f39b3deac2d5","not triaged"
"@aurelia-mdc-web/radio","6.2.7-au2","90d86f1499410655932e42b01f43020e","not triaged"
"@aurelia-mdc-web/radio","6.2.3","b9ed5b19265670d00522f430b5aee04f","not triaged"
"@aurelia-mdc-web/ripple","6.2.7-au2","98c023563a7ea7bf878aa78ecd22051a","not triaged"
"@aurelia-mdc-web/ripple","6.2.3","e1097b5f6d622c47b6a2c0669f2dc9e0","not triaged"
"@aurelia-mdc-web/select","6.2.3","a64d2d8889c5e62123848d5286ac7251","not triaged"
"@aurelia-mdc-web/select","6.2.7-au2","a9e00b8052801a215a97e42dd5607eb1","not triaged"
"@aurelia-mdc-web/slider","6.2.3","851c72f8a2c760fc86c9428a95dc119d","not triaged"
"@aurelia-mdc-web/slider","6.2.7-au2","a6f8e501b7dcb22be1dd00fe32646dfa","not triaged"
"@aurelia-mdc-web/snackbar","6.2.7-au2","5edc984a97aa3741b62d53527765e40f","not triaged"
"@aurelia-mdc-web/snackbar","6.2.3","9e13782dc114305fa0da34038f02018d","not triaged"
"@aurelia-mdc-web/switch","6.2.7-au2","6d1bdeffd007770b9401e20e089145dc","not triaged"
"@aurelia-mdc-web/switch","6.2.3","cc91b36dcf23b71cf6f9dab70962429b","not triaged"
"@aurelia-mdc-web/tab-bar","6.2.3","a150fbee7ea5d5370a978609de1d5e59","not triaged"
"@aurelia-mdc-web/tab-bar","6.2.7-au2","a5acecb363023e4279a85e69f94870ae","not triaged"
"@aurelia-mdc-web/text-field","6.2.3","b166c32ba6b3678e418bbc4b51bdb176","not triaged"
"@aurelia-mdc-web/text-field","6.2.7-au2","f9ce520efa267e2960c56983db2f0607","not triaged"
"@aurelia-mdc-web/tooltip","6.2.3","69e90d702de0a924dfae0d02ce5bcc58","not triaged"
"@aurelia-mdc-web/tooltip","6.2.7-au2","a9925afa68cc82ebb3070ad17a228909","not triaged"
"@aurelia-mdc-web/top-app-bar","6.2.3","2ee495e4725a4821c720b602f2594de9","not triaged"
"@aurelia-mdc-web/top-app-bar","6.2.7-au2","a003d0d4511fc8390aa8637a179183e7","not triaged"
"@aurelia-mdc-web/tree-view","6.2.7-au2","a27e81321ccebc538a8fddf15ed6ee66","not triaged"
"@aurelia-mdc-web/tree-view","6.2.3","cae3e25ffcc954927a408daf534ef794","not triaged"
"@aurelia-mdc-web/typography","6.2.3","0635fc5deca4b91d0daa6f8bd5701a95","not triaged"
"@aurelia-mdc-web/typography","6.2.7-au2","b483454b2af158b8b2134391c7c74a6a","not triaged"
"@aurelia-mdc-web/validation","6.2.7-au2","41b6597641cc757036d3a08737dca43c","not triaged"
"@aurelia-mdc-web/validation","6.2.3","4294c814fa2c32653a7ca914b687dd2e","not triaged"
"@babel/compat-data","7.14.9","855e0b36b1d9db700163a006a3e4ec6d","not triaged"
"@babel/eslint-parser","7.14.9","627197a1c95e49c9950b0bb0a7eaedf3","not triaged"
"@babel/generator","7.14.9","c4e9f5441db72db35af7dc9d875609c4","not triaged"
"@babel/helper-validator-identifier","7.14.9","4548e11e0987af39ca91df64718f86e7","not triaged"
"@babel/helper-validator-identifier","7.14.8","d5e5889b6e4573232b11bc18c5c80611","not triaged"
"@babel/node","7.14.9","863d72f976a5755b5bdc3c7e6e56bd83","not triaged"
"@babel/node","7.14.7","ad7e84074ddd781092cbed9f83e8e72a","not triaged"
"@babel/parser","7.14.9","012e9cf576576680afb28577fe7aa0a7","not triaged"
"@babel/plugin-proposal-async-generator-functions","7.14.9","6149a377ab750d253567549676d9f33d","not triaged"
"@babel/plugin-proposal-async-generator-functions","7.14.7","d29e081178729f29cf0e90d2ef249abd","not triaged"
"@babel/plugin-transform-classes","7.14.9","1c5eb6324ba1e46bd8581b7738a7b155","not triaged"
"@babel/plugin-transform-classes","7.14.5","9e6ee471d24283f607ed9c1eb7fca89c","not triaged"
"@babel/plugin-transform-named-capturing-groups-regex","7.14.7","7e2c4671776a7ebc987fbb9346e0e08d","not triaged"
"@babel/plugin-transform-named-capturing-groups-regex","7.14.9","a933186acefbdf0460ada2401da5c3e4","not triaged"
"@babel/plugin-transform-react-jsx","7.14.9","26e02c05559dac6c10c6ccb8813bd93a","not triaged"
"@babel/plugin-transform-react-jsx","7.14.5","90fb32cb61632d26090e6a9c2e707528","not triaged"
"@babel/plugin-transform-react-jsx-self","7.14.9","d828a3ebab4481186ab99cd96d307451","not triaged"
"@babel/plugin-transform-react-jsx-self","7.14.5","e788b6171d298deac82121c8fd143c16","not triaged"
"@babel/preset-env","7.14.9","2dcd15cdb512aa9e73205f9fb88b815d","not triaged"
"@babel/runtime-corejs3","7.14.9","5a22f9604ec22731c4fcd4b4eb571cfc","not triaged"
"@babel/runtime-corejs3","7.14.8","7a69ec31850aa0df7c1019eda615bf68","not triaged"
"@babel/standalone","7.14.9","f317bc3197f2cf9147dfa1171c140b6c","not triaged"
"@babel/traverse","7.14.9","6ef1e71fa5b0113f171766af93a39cbe","not triaged"
"@babel/types","7.14.9","83a4af4e6bb9569df55fadbd31600eec","not triaged"
"@backstage/backend-common","0.0.0-nightly-2021712211","0d8006288c95f51a97f351b3a2eb65f1","not triaged"
"@backstage/plugin-scaffolder-backend","0.0.0-nightly-2021712211","2909008b8ff597c662917a08ab2ae2be","not triaged"
"@backyard/cli","0.2.1","74c2ea9367605e77e08a9d89c5ad5a73","not triaged"
"@backyard/cli","0.2.3","a2f3b214b377d9afd50d398ecb861c08","not triaged"
"@backyard/common","0.2.3","3df1df78149e47795e54c7781ab94f94","not triaged"
"@backyard/common","0.2.1","84b5e33890646fbeaf80a6f96fabdc67","not triaged"
"@backyard/context","0.2.1","ceaeb3629ed01d9ca1dcbf98452bc13b","not triaged"
"@backyard/context","0.2.3","f481c40e6aff6eb37d468b61fcc67261","not triaged"
"@backyard/platform-aws-ecs","0.2.3","bf9c41d23f199a913bf1ef6591e29af3","not triaged"
"@backyard/platform-aws-ecs","0.2.1","c965050fee12ef357f4268241b65e90c","not triaged"
"@backyard/platform-aws-lambda","0.2.3","137c267c52d58e21a5863b08cdee4675","not triaged"
"@backyard/platform-aws-lambda","0.2.1","29482b06a9092804d3d85b85cf6dea2b","not triaged"
"@backyard/platform-aws-lambda","0.2.2","2fe9638fe8748babb17bdcdd3fa3882c","not triaged"
"@backyard/platform-docker","0.2.2","09b7cb90e3efc388f3d3429392852c17","not triaged"
"@backyard/platform-docker","0.2.1","817b795cb1f32d2a510ef7d3f7a82dac","not triaged"
"@backyard/platform-docker","0.2.3","9ab8db763e67bb9ede90e418d1b7c665","not triaged"
"@backyard/platform-node","0.2.3","71a009b0d9f7c7188328c55e277f019d","not triaged"
